game_id,date_time_utc,home_score,away_score,home_team_id,away_team_id,referee_id,stadium_id,home_manager_id,away_manager_id,expanded_minutes,season_name,matchday,attendance,knockout_game,status,last_updated_utc,home_team,away_team
0x5gEZgmQ7,2023-05-15 01:30:00 UTC,2,1,kaDQ0wRqEv,0KPqjA456v,odMX96a5YL,wvq9p1Y5Wn,Xj5Yx60Mbd,eV5DNVJQKn,97,2023,12,16035,False,FullTime,2023-05-17 01:06:26 UTC,LA Galaxy,San Jose Earthquakes
gjMNAk9pQK,2023-08-31 02:30:00 UTC,2,3,0KPqjA456v,kaDQ0wRqEv,2lqRG1WQr0,Vj58W84M8n,eV5DNVJQKn,Xj5Yx60Mbd,105,2023,29,16224,False,FullTime,2023-09-02 09:21:05 UTC,San Jose Earthquakes,LA Galaxy
jYQJ0n3V5G,2023-05-07 02:30:00 UTC,1,3,kaDQ0wRqEv,pzeQZ6xQKw,4wM4voBqjB,wvq9p1Y5Wn,Xj5Yx60Mbd,0Oq6VPgq6D,99,2023,11,19101,False,FullTime,2023-05-12 20:25:23 UTC,LA Galaxy,Colorado Rapids
EGMP0PaAMa,2023-06-25 01:30:00 UTC,0,0,pzeQZ6xQKw,kaDQ0wRqEv,2lqRG1WQr0,9z5ka6gQA3,0Oq6VPgq6D,Xj5Yx60Mbd,97,2023,21,16082,False,FullTime,2023-06-27 01:29:06 UTC,Colorado Rapids,LA Galaxy
NWMW0rpL5l,2023-06-22 02:30:00 UTC,2,2,kaDQ0wRqEv,Z2vQ1xlqrA,xW5pE3Yqg1,wvq9p1Y5Wn,Xj5Yx60Mbd,N6MmpyLQEG,98,2023,20,20960,False,FullTime,2023-06-25 08:29:46 UTC,LA Galaxy,Sporting Kansas City
NPqxEkaWQ9,2023-03-12 01:30:00 UTC,0,0,Z2vQ1xlqrA,kaDQ0wRqEv,gjMNk4v5Kp,NPqxy6XQ9d,N6MmpyLQEG,Xj5Yx60Mbd,101,2023,3,18612,False,FullTime,2023-03-14 08:09:59 UTC,Sporting Kansas City,LA Galaxy
a35rE6wKML,2023-10-22 01:00:00 UTC,1,4,kaDQ0wRqEv,mKAqBBmqbg,2lqRymD5r0,wvq9p1Y5Wn,Xj5Yx60Mbd,KAqBwv7Qbg,101,2023,38,22491,False,FullTime,2023-10-25 14:51:20 UTC,LA Galaxy,FC Dallas
gjMNAkx3QK,2023-03-05 01:30:00 UTC,3,1,mKAqBBmqbg,kaDQ0wRqEv,kRQa9k8QKZ,eVq3alGMWO,KAqBwv7Qbg,Xj5Yx60Mbd,104,2023,2,19906,False,FullTime,2023-03-07 20:26:28 UTC,FC Dallas,LA Galaxy
4JMAyJA2MK,2023-03-12 03:30:00 UTC,1,0,0KPqjA456v,pzeQZ6xQKw,4wM4voBqjB,Vj58W84M8n,eV5DNVJQKn,0Oq6VPgq6D,99,2023,3,13383,False,FullTime,2023-03-14 11:04:30 UTC,San Jose Earthquakes,Colorado Rapids
KXMeEAz2M6,2023-06-04 01:30:00 UTC,0,0,pzeQZ6xQKw,0KPqjA456v,Vj58OwwM8n,9z5ka6gQA3,0Oq6VPgq6D,eV5DNVJQKn,99,2023,17,15038,False,FullTime,2023-06-06 10:17:49 UTC,Colorado Rapids,San Jose Earthquakes
NWMW0rRY5l,2023-04-16 02:30:00 UTC,3,0,0KPqjA456v,Z2vQ1xlqrA,kRQa9k8QKZ,Vj58W84M8n,eV5DNVJQKn,N6MmpyLQEG,100,2023,8,14212,False,FullTime,2023-04-18 01:41:01 UTC,San Jose Earthquakes,Sporting Kansas City
jYQJ0nOd5G,2023-08-27 00:30:00 UTC,3,0,Z2vQ1xlqrA,0KPqjA456v,aDQ0mkPMEv,NPqxy6XQ9d,N6MmpyLQEG,eV5DNVJQKn,99,2023,28,18892,False,FullTime,2023-08-30 10:43:59 UTC,Sporting Kansas City,San Jose Earthquakes
Xj5Y0r0lMb,2023-05-28 02:30:00 UTC,1,1,0KPqjA456v,mKAqBBmqbg,xW5pE3Yqg1,Vj58W84M8n,eV5DNVJQKn,KAqBwv7Qbg,104,2023,15,13409,False,FullTime,2023-06-06 16:08:56 UTC,San Jose Earthquakes,FC Dallas
wvq9o4nlMW,2023-10-08 00:30:00 UTC,1,1,mKAqBBmqbg,0KPqjA456v,xW5pE3Yqg1,eVq3alGMWO,KAqBwv7Qbg,eV5DNVJQKn,97,2023,37,17474,False,FullTime,2023-10-11 16:30:16 UTC,FC Dallas,San Jose Earthquakes
7vQ7O0EOQD,2023-03-05 02:30:00 UTC,0,0,pzeQZ6xQKw,Z2vQ1xlqrA,vzqoWjkqap,9z5ka6gQA3,0Oq6VPgq6D,N6MmpyLQEG,101,2023,2,14954,False,FullTime,2023-03-07 10:24:00 UTC,Colorado Rapids,Sporting Kansas City
KPqjYbAB56,2023-04-09 00:30:00 UTC,0,1,Z2vQ1xlqrA,pzeQZ6xQKw,odMX96a5YL,NPqxy6XQ9d,N6MmpyLQEG,0Oq6VPgq6D,106,2023,7,18467,False,FullTime,2023-04-11 03:29:25 UTC,Sporting Kansas City,Colorado Rapids
